day_id,but_num_business_unit,dpt_num_department,day,week,month,year,naive_forecast,moving_avg_forecast
2017-11-25,80,73,2017-11-25,47,11,2017,9.910513283120126,20.494338309285553
2017-11-25,513,73,2017-11-25,47,11,2017,0.0,0.0
2017-11-25,479,88,2017-11-25,47,11,2017,207.398130731394,270.54746312221613
2017-11-25,90,88,2017-11-25,47,11,2017,792.8324823937694,953.7939110052992
2017-11-25,211,117,2017-11-25,47,11,2017,14.649356805145628,5.542463340402485
2017-11-25,77,73,2017-11-25,47,11,2017,73.42633382387356,88.68950465355515
2017-11-25,148,88,2017-11-25,47,11,2017,377.2433417338614,475.13111104427406
2017-11-25,33,117,2017-11-25,47,11,2017,15.432702384665,8.733667637134278
2017-11-25,605,117,2017-11-25,47,11,2017,7.13432383781334,4.483024783074957
2017-11-25,366,73,2017-11-25,47,11,2017,1.5244254543425653,3.850866489339092
2017-11-25,652,127,2017-11-25,47,11,2017,471.4135563077173,661.3766912257868
2017-11-25,45,127,2017-11-25,47,11,2017,512.7551356711389,593.6938807175045
2017-11-25,252,117,2017-11-25,47,11,2017,30.18216217461736,13.99574787180832
2017-11-25,1883,127,2017-11-25,47,11,2017,0.0,8.773158010410734
2017-11-25,237,127,2017-11-25,47,11,2017,445.8326357744229,495.8252713249455
2017-11-25,30,127,2017-11-25,47,11,2017,1466.8617890571456,1941.1637799136338
2017-11-25,846,88,2017-11-25,47,11,2017,385.01546458915766,407.3059213595095
2017-11-25,648,117,2017-11-25,47,11,2017,-0.3174694661013598,1.24636160765719
2017-11-25,48,88,2017-11-25,47,11,2017,672.3418563480627,785.5002954649233
2017-11-25,27,117,2017-11-25,47,11,2017,53.104792333599626,22.597692692427067
2017-11-25,38,73,2017-11-25,47,11,2017,1.9048167966081584,0.9521700578640633
2017-11-25,253,127,2017-11-25,47,11,2017,560.4972681043777,799.1170431161123
2017-11-25,1118,117,2017-11-25,47,11,2017,39.449156269694186,10.965646411071114
2017-11-25,774,88,2017-11-25,47,11,2017,249.6009135514068,231.40934111879818
2017-11-25,72,127,2017-11-25,47,11,2017,650.5762895785449,755.9747222815563
2017-11-25,13,88,2017-11-25,47,11,2017,445.012109086261,548.4855876088872
2017-11-25,1609,127,2017-11-25,47,11,2017,358.028653247022,562.5060940154854
2017-11-25,498,127,2017-11-25,47,11,2017,993.7611002213682,1127.7749244931447
2017-11-25,64,117,2017-11-25,47,11,2017,14.116109794016417,4.345025668305672
2017-11-25,100,73,2017-11-25,47,11,2017,456.8795562755394,522.8735612647663
2017-11-25,154,127,2017-11-25,47,11,2017,387.6140109598392,533.8824267422937
2017-11-25,251,88,2017-11-25,47,11,2017,176.58102962457394,221.8284526721649
2017-11-25,554,73,2017-11-25,47,11,2017,3.969798368907093,4.176439530400996
2017-11-25,225,117,2017-11-25,47,11,2017,55.10748760424103,26.3797582255255
2017-11-25,57,88,2017-11-25,47,11,2017,310.0430957777134,350.5492918988788
2017-11-25,539,73,2017-11-25,47,11,2017,168.15299387835356,198.93418502554454
2017-11-25,33,88,2017-11-25,47,11,2017,363.91153088112446,371.5513747922118
2017-11-25,482,127,2017-11-25,47,11,2017,599.5110558369759,652.9751239719535
2017-11-25,167,88,2017-11-25,47,11,2017,514.5840013141952,555.7370597453091
2017-11-25,131,117,2017-11-25,47,11,2017,18.954102939088592,7.491437263770701
2017-11-25,233,73,2017-11-25,47,11,2017,196.70045842171425,282.3818604371457
2017-11-25,345,88,2017-11-25,47,11,2017,225.754777172796,245.01960894488698
2017-11-25,522,73,2017-11-25,47,11,2017,0.1582580521706478,3.43909365580472
2017-11-25,159,88,2017-11-25,47,11,2017,262.674045579913,253.7995187427293
2017-11-25,204,73,2017-11-25,47,11,2017,88.91210667984879,93.52526534317249
2017-11-25,867,88,2017-11-25,47,11,2017,300.2215629255326,328.8062880164045
2017-11-25,132,127,2017-11-25,47,11,2017,1553.9926981819417,2086.0202007264033
2017-11-25,212,117,2017-11-25,47,11,2017,20.78042628411813,9.92044413478746
2017-11-25,723,117,2017-11-25,47,11,2017,22.39033650961312,9.977328053137956
2017-11-25,175,127,2017-11-25,47,11,2017,1613.831720201381,1813.8892169565602
2017-11-25,8,88,2017-11-25,47,11,2017,574.15735318983,604.3217192782596
2017-11-25,1607,127,2017-11-25,47,11,2017,309.46059174231425,471.4625749915473
2017-11-25,484,117,2017-11-25,47,11,2017,6.001094492350428,4.756877948653382
2017-11-25,89,117,2017-11-25,47,11,2017,44.51754514166981,24.366575983468067
2017-11-25,15,117,2017-11-25,47,11,2017,33.225610699995464,13.996462893128367
2017-11-25,162,73,2017-11-25,47,11,2017,4.541497637692224,10.035006439621835
2017-11-25,640,127,2017-11-25,47,11,2017,974.2890040593114,1126.6320953111622
2017-11-25,396,127,2017-11-25,47,11,2017,0.0,0.0
2017-11-25,479,127,2017-11-25,47,11,2017,371.148182214518,542.0445539566014
2017-11-25,201,88,2017-11-25,47,11,2017,351.15809282949306,368.0164682795206
2017-11-25,53,127,2017-11-25,47,11,2017,1573.2070688815274,1952.1201178037604
2017-11-25,481,73,2017-11-25,47,11,2017,4.510354486863463,4.108413196479752
2017-11-25,10,88,2017-11-25,47,11,2017,773.9352570172863,866.2265592224912
2017-11-25,479,73,2017-11-25,47,11,2017,2.8584963439256565,4.4633219733669645
2017-11-25,122,117,2017-11-25,47,11,2017,-0.0327320870955355,4.008250626563014
2017-11-25,254,88,2017-11-25,47,11,2017,361.328238298604,379.63095681512874
2017-11-25,39,88,2017-11-25,47,11,2017,1030.8557707309574,1165.7864906754758
2017-11-25,31,73,2017-11-25,47,11,2017,5.336283558332365,6.368218216788462
2017-11-25,605,73,2017-11-25,47,11,2017,37.95778068970051,30.921414772733765
2017-11-25,230,117,2017-11-25,47,11,2017,27.264875188821083,23.355535844864722
2017-11-25,454,73,2017-11-25,47,11,2017,-0.0003177872533547,4.372894021488614
2017-11-25,136,117,2017-11-25,47,11,2017,7.365990745508927,8.569053839896537
2017-11-25,97,73,2017-11-25,47,11,2017,38.85012729712055,55.85214258566447
2017-11-25,693,127,2017-11-25,47,11,2017,357.2329139646218,472.33903223629954
2017-11-25,779,117,2017-11-25,47,11,2017,34.42875324119641,15.428650597184728
2017-11-25,1129,73,2017-11-25,47,11,2017,0.4763630927787169,1.3657701681052243
2017-11-25,546,117,2017-11-25,47,11,2017,7.627529655019857,4.79548909993598
2017-11-25,366,117,2017-11-25,47,11,2017,1.9664675237589733,3.9021891307558776
2017-11-25,1384,88,2017-11-25,47,11,2017,190.8150384895849,201.51008905442453
2017-11-25,1128,73,2017-11-25,47,11,2017,1.5244254543425653,0.7305134486491499
2017-11-25,933,117,2017-11-25,47,11,2017,0.0,0.05942621637733158
2017-11-25,265,117,2017-11-25,47,11,2017,5.345499388679652,3.2937854342082766
2017-11-25,195,88,2017-11-25,47,11,2017,417.39258332269605,455.81576344493453
2017-11-25,444,127,2017-11-25,47,11,2017,1492.3991727367304,2100.2932974235773
2017-11-25,27,88,2017-11-25,47,11,2017,750.0824698917012,754.4305916261567
2017-11-25,49,88,2017-11-25,47,11,2017,419.5627206971301,443.2299502247664
2017-11-25,1126,127,2017-11-25,47,11,2017,121.39441299424756,190.76592711515784
2017-11-25,18,73,2017-11-25,47,11,2017,31.85406315962425,47.33171575680814
2017-11-25,18,117,2017-11-25,47,11,2017,88.12911702205318,28.19933814092822
2017-11-25,1881,73,2017-11-25,47,11,2017,0.0,9.688777227091872
2017-11-25,119,117,2017-11-25,47,11,2017,33.02000234707496,23.565513756629485
2017-11-25,172,117,2017-11-25,47,11,2017,2.8788347281403586,1.8670001134589476
2017-11-25,100,88,2017-11-25,47,11,2017,812.5019244401595,994.1123345831385
2017-11-25,348,88,2017-11-25,47,11,2017,198.23600642992423,240.93350454070762
2017-11-25,1106,127,2017-11-25,47,11,2017,207.17186620700545,255.09583039715392
2017-11-25,200,73,2017-11-25,47,11,2017,64.05955453124334,75.4550082024767
2017-11-25,496,127,2017-11-25,47,11,2017,448.1404068082848,503.9313753476785
2017-11-25,88,88,2017-11-25,47,11,2017,489.3806120378861,665.0855816517745
2017-11-25,40,88,2017-11-25,47,11,2017,560.954563961955,636.9837342844305
2017-11-25,348,127,2017-11-25,47,11,2017,692.8369096786682,922.3673733933581
2017-11-25,354,117,2017-11-25,47,11,2017,1.1739061138923153,5.531722711200834
2017-11-25,1616,117,2017-11-25,47,11,2017,1.184075305999666,2.3670383566125905
2017-11-25,1409,73,2017-11-25,47,11,2017,0.0,0.0
2017-11-25,186,127,2017-11-25,47,11,2017,814.1432956037366,1137.128356721134
2017-11-25,191,88,2017-11-25,47,11,2017,316.1671739371121,417.5603749765779
2017-11-25,505,117,2017-11-25,47,11,2017,0.587588631452867,10.509912994248209
2017-11-25,296,127,2017-11-25,47,11,2017,880.5369975108704,985.7191759879738
2017-11-25,325,88,2017-11-25,47,11,2017,166.82368979757078,224.0369151893535
2017-11-25,405,127,2017-11-25,47,11,2017,1315.6459024208384,1643.752820147367
2017-11-25,773,117,2017-11-25,47,11,2017,8.505575836038933,6.053370495527279
2017-11-25,553,117,2017-11-25,47,11,2017,21.790989749786128,11.35565081775069
2017-11-25,276,127,2017-11-25,47,11,2017,386.9552379836349,489.82615055361293
2017-11-25,78,73,2017-11-25,47,11,2017,107.7832671458118,153.75413287566477
2017-11-25,1110,117,2017-11-25,47,11,2017,5.65343523718037,2.797957872161583
2017-11-25,812,117,2017-11-25,47,11,2017,0.5710636942784219,0.2711519739249101
2017-11-25,1130,127,2017-11-25,47,11,2017,174.89389709651374,207.83686001169843
2017-11-25,90,73,2017-11-25,47,11,2017,310.0450025012336,411.1974002653593
2017-11-25,198,117,2017-11-25,47,11,2017,23.459220292016767,9.752217088534394
2017-11-25,95,88,2017-11-25,47,11,2017,588.9621079618662,613.4565933227541
2017-11-25,10,73,2017-11-25,47,11,2017,136.91832032062536,170.22019996142598
2017-11-25,83,73,2017-11-25,47,11,2017,5.367744496414482,9.536874919988321
2017-11-25,554,88,2017-11-25,47,11,2017,191.5326021076599,279.0507350006682
2017-11-25,171,117,2017-11-25,47,11,2017,16.254182434586937,11.34961285993695
2017-11-25,498,73,2017-11-25,47,11,2017,4.776977992428067,6.4667322653284245
2017-11-25,507,117,2017-11-25,47,11,2017,6.91727514377207,7.589712971870646
2017-11-25,259,127,2017-11-25,47,11,2017,263.86829007802004,351.8830450012085
2017-11-25,1128,117,2017-11-25,47,11,2017,29.06704670259567,10.932755430348903
2017-11-25,773,127,2017-11-25,47,11,2017,506.39303485897744,634.5692828640854
2017-11-25,133,127,2017-11-25,47,11,2017,890.4881875624199,1104.5297270282238
2017-11-25,1608,117,2017-11-25,47,11,2017,11.47529771863874,7.53592747924036
2017-11-25,233,117,2017-11-25,47,11,2017,2.0640282105388708,2.350195632184791
2017-11-25,35,88,2017-11-25,47,11,2017,629.550531534837,581.7206103728589
2017-11-25,51,117,2017-11-25,47,11,2017,122.29438649574811,71.88495971072228
2017-11-25,231,117,2017-11-25,47,11,2017,13.207238249421934,7.747335441589903
2017-11-25,1384,73,2017-11-25,47,11,2017,0.8894865221398457,4.360200009653359
2017-11-25,232,88,2017-11-25,47,11,2017,0.5399205434496598,3.904016407462667
2017-11-25,188,73,2017-11-25,47,11,2017,98.2458360981301,123.82357875889102
2017-11-25,69,73,2017-11-25,47,11,2017,28.87192532903587,39.49380537879052
2017-11-25,899,127,2017-11-25,47,11,2017,233.77351939807525,416.9098644689609
2017-11-25,1110,127,2017-11-25,47,11,2017,162.43059877541648,186.8357064951325
2017-11-25,1109,117,2017-11-25,47,11,2017,0.7588759610110581,1.0784110442592236
2017-11-25,19,117,2017-11-25,47,11,2017,24.8767039798604,14.944819503952173
2017-11-25,193,127,2017-11-25,47,11,2017,630.0637579490049,699.7234124181108
2017-11-25,139,117,2017-11-25,47,11,2017,61.42478041367941,34.05511487806461
2017-11-25,1126,117,2017-11-25,47,11,2017,7.8124818364723,2.0837310202468626
2017-11-25,1375,73,2017-11-25,47,11,2017,51.23969894366081,63.03341949016097
2017-11-25,513,127,2017-11-25,47,11,2017,0.0,0.0
2017-11-25,1108,73,2017-11-25,47,11,2017,0.0,2.858973024805689
2017-11-25,66,117,2017-11-25,47,11,2017,67.67629126167336,25.89211370114206
2017-11-25,1125,127,2017-11-25,47,11,2017,247.98623651711148,376.9640369279517
2017-11-25,151,73,2017-11-25,47,11,2017,14.992249251515364,17.963957304448638
2017-11-25,349,73,2017-11-25,47,11,2017,4.762359778773751,3.7665734203867536
2017-11-25,100,127,2017-11-25,47,11,2017,1620.0781464215422,2113.7269590592355
2017-11-25,62,127,2017-11-25,47,11,2017,2016.423044411828,2428.347090654963
2017-11-25,427,127,2017-11-25,47,11,2017,590.1124978190102,716.6016760590405
2017-11-25,188,127,2017-11-25,47,11,2017,1217.9453892494648,1243.6815377334692
2017-11-25,122,127,2017-11-25,47,11,2017,1546.0813845096757,1929.1078186800862
2017-11-25,136,127,2017-11-25,47,11,2017,968.6358866093844,1223.1196958026262
2017-11-25,178,127,2017-11-25,47,11,2017,795.0547686564789,948.4388382756122
2017-11-25,354,127,2017-11-25,47,11,2017,329.9632719670004,454.3729567050243
2017-11-25,933,127,2017-11-25,47,11,2017,0.1264793268351763,1.329701314849464
2017-11-25,150,127,2017-11-25,47,11,2017,453.5345276467277,573.8400426173554
2017-11-25,773,73,2017-11-25,47,11,2017,10.702756905733429,14.297407422055281
2017-11-25,483,73,2017-11-25,47,11,2017,1.2705134389121484,1.2467588417238835
2017-11-25,243,73,2017-11-25,47,11,2017,231.44572776725195,328.4803839522501
2017-11-25,195,73,2017-11-25,47,11,2017,1.8743092202861056,4.018102031417009
2017-11-25,867,127,2017-11-25,47,11,2017,659.3100366624926,775.129574074168
2017-11-25,175,88,2017-11-25,47,11,2017,864.5611967102221,968.089451427241
2017-11-25,641,117,2017-11-25,47,11,2017,0.983869336386196,1.6001779908609952
2017-11-25,9,73,2017-11-25,47,11,2017,0.9524083983040792,2.731381442583771
2017-11-25,200,88,2017-11-25,47,11,2017,433.8838350482856,402.3514742809774
2017-11-25,29,73,2017-11-25,47,11,2017,0.0,4.7853199078286295
2017-11-25,29,117,2017-11-25,47,11,2017,19.117445587312915,15.813649846679283
2017-11-25,276,117,2017-11-25,47,11,2017,35.53115722308392,23.754279401011555
2017-11-25,219,127,2017-11-25,47,11,2017,681.8745205869441,883.4638313501063
2017-11-25,1875,127,2017-11-25,47,11,2017,0.0,2.570190984698748
2017-11-25,13,117,2017-11-25,47,11,2017,28.387935342176643,16.104107404190174
2017-11-25,468,88,2017-11-25,47,11,2017,656.0781402958752,717.7433267667174
2017-11-25,58,88,2017-11-25,47,11,2017,546.9674757928007,552.6927574209175
2017-11-25,444,117,2017-11-25,47,11,2017,300.59845860801136,154.93653979858433
2017-11-25,192,88,2017-11-25,47,11,2017,215.14165273388832,223.7663987899353
2017-11-25,81,127,2017-11-25,47,11,2017,1563.5466541667977,2062.7101942295485
2017-11-25,54,88,2017-11-25,47,11,2017,753.0029347818096,798.5261177184991
2017-11-25,238,88,2017-11-25,47,11,2017,432.3673542752769,421.6337719980234
2017-11-25,158,127,2017-11-25,47,11,2017,834.561126631777,1103.854283465002
2017-11-25,191,117,2017-11-25,47,11,2017,13.620679466036416,9.321812396280516
2017-11-25,1611,88,2017-11-25,47,11,2017,67.2240800001496,93.80339913483235
2017-11-25,236,127,2017-11-25,47,11,2017,699.8956001501832,844.0856078488845
2017-11-25,23,73,2017-11-25,47,11,2017,4.063545608646734,16.5003881091235
2017-11-25,12,73,2017-11-25,47,11,2017,-5.1812033786952645,5.454977097460351
2017-11-25,167,73,2017-11-25,47,11,2017,115.05137941728746,212.1283145507656
2017-11-25,252,88,2017-11-25,47,11,2017,569.3390628544659,554.709567752655
2017-11-25,115,127,2017-11-25,47,11,2017,469.1954012793015,566.5805900485336
2017-11-25,96,73,2017-11-25,47,11,2017,0.7938325588800768,3.438537528111349
2017-11-25,483,88,2017-11-25,47,11,2017,408.53998380599376,419.1095084057582
2017-11-25,116,117,2017-11-25,47,11,2017,28.64661416640738,30.06910935923642
2017-11-25,36,127,2017-11-25,47,11,2017,1058.363753168595,1360.7190986067776
2017-11-25,22,73,2017-11-25,47,11,2017,140.00053889091274,211.426084167665
2017-11-25,139,73,2017-11-25,47,11,2017,83.77062670782286,138.1400534161476
2017-11-25,1123,88,2017-11-25,47,11,2017,42.29208103820546,49.43840134483295
2017-11-25,50,127,2017-11-25,47,11,2017,398.7940843201114,574.409755715807
2017-11-25,232,127,2017-11-25,47,11,2017,1439.337281682334,1709.568308147022
2017-11-25,282,127,2017-11-25,47,11,2017,584.2776060601643,737.2009620198103
2017-11-25,92,88,2017-11-25,47,11,2017,422.3510178367897,494.6281535057192
2017-11-25,92,127,2017-11-25,47,11,2017,1044.015340892376,1329.5583105854544
2017-11-25,1119,88,2017-11-25,47,11,2017,56.2915629102407,52.98164977292468
2017-11-25,71,88,2017-11-25,47,11,2017,132.95169982425182,149.80332229514562
2017-11-25,55,88,2017-11-25,47,11,2017,483.3925468229233,587.7418578682298
2017-11-25,1869,73,2017-11-25,47,11,2017,51.26385077491577,76.47812426465222
2017-11-25,1130,73,2017-11-25,47,11,2017,7.006573361964744,9.700058674585964
2017-11-25,1876,88,2017-11-25,47,11,2017,82.15022950296718,98.70678650912112
2017-11-25,239,117,2017-11-25,47,11,2017,5.393803051189568,7.793414601271018
2017-11-25,641,88,2017-11-25,47,11,2017,174.4073648116277,249.20733403812704
2017-11-25,1126,88,2017-11-25,47,11,2017,56.53403458455035,77.06912910907865
2017-11-25,308,127,2017-11-25,47,11,2017,1395.8986242340245,1831.564914742593
2017-11-25,5,88,2017-11-25,47,11,2017,1029.1511599039627,1177.1770980910956
2017-11-25,14,117,2017-11-25,47,11,2017,6.298861148743796,6.525443460385707
2017-11-25,468,127,2017-11-25,47,11,2017,1016.162877072102,1356.5942571281164
2017-11-25,64,88,2017-11-25,47,11,2017,276.6684428558946,322.32287190438564
2017-11-25,77,127,2017-11-25,47,11,2017,627.4731562596572,976.2731421274038
2017-11-25,554,127,2017-11-25,47,11,2017,609.6062035142951,772.8546079562954
2017-11-25,206,127,2017-11-25,47,11,2017,382.2475376124381,469.70425811873565
2017-11-25,93,73,2017-11-25,47,11,2017,54.83228384283586,66.73643545987679
2017-11-25,496,88,2017-11-25,47,11,2017,291.9768904244979,246.82639248918014
2017-11-25,504,127,2017-11-25,47,11,2017,134.69126724911553,227.60093272255844
2017-11-25,518,88,2017-11-25,47,11,2017,220.96097291731985,351.4491065067526
2017-11-25,694,73,2017-11-25,47,11,2017,6.893123312517112,7.5733675844943456
2017-11-25,20,117,2017-11-25,47,11,2017,14.614082420023257,13.721612662097861
2017-11-25,79,117,2017-11-25,47,11,2017,34.61942559320924,19.12737643898025
2017-11-25,109,88,2017-11-25,47,11,2017,180.67889625658296,190.79748074383707
2017-11-25,1129,117,2017-11-25,47,11,2017,15.896989561816238,8.839014111621367
2017-11-25,461,88,2017-11-25,47,11,2017,140.162928177377,145.12541447895092
2017-11-25,1883,73,2017-11-25,47,11,2017,0.0,9.481421044277923
2017-11-25,1124,73,2017-11-25,47,11,2017,0.0,0.14292481719628283
2017-11-25,1129,88,2017-11-25,47,11,2017,81.15619097447363,116.40713928691203
2017-11-25,180,88,2017-11-25,47,11,2017,221.43352256305832,312.62170099824687
2017-11-25,193,88,2017-11-25,47,11,2017,256.4956258001907,283.50309330584975
2017-11-25,195,117,2017-11-25,47,11,2017,65.38663410125262,26.0924785643822
2017-11-25,60,88,2017-11-25,47,11,2017,437.1341630755976,485.84220986540805
2017-11-25,243,117,2017-11-25,47,11,2017,28.610386419524943,16.868266578288253
2017-11-25,52,73,2017-11-25,47,11,2017,23.09232855227368,27.199569908256688
2017-11-25,288,88,2017-11-25,47,11,2017,996.1209883647804,1117.075822140825
2017-11-25,175,117,2017-11-25,47,11,2017,13.56633784571276,8.028021041060136
2017-11-25,662,127,2017-11-25,47,11,2017,478.03433594410944,547.9883673442027
2017-11-25,73,88,2017-11-25,47,11,2017,706.0114158409947,829.8101277473107
2017-11-25,253,73,2017-11-25,47,11,2017,163.75005148312397,251.01895972268886
2017-11-25,429,117,2017-11-25,47,11,2017,24.451504634871792,14.099346516401955
2017-11-25,298,88,2017-11-25,47,11,2017,203.67302854757008,269.5635937778852
2017-11-25,484,127,2017-11-25,47,11,2017,298.0977907113631,402.84134333202365
2017-11-25,603,88,2017-11-25,47,11,2017,105.54572709494126,145.47609271302784
2017-11-25,1125,88,2017-11-25,47,11,2017,140.36281635973714,176.3658876540528
2017-11-25,172,73,2017-11-25,47,11,2017,3.5890892393881453,3.8591289579263135
2017-11-25,95,127,2017-11-25,47,11,2017,1040.3334577750084,1475.3840431627088
2017-11-25,39,73,2017-11-25,47,11,2017,265.3854064255355,368.9977158710667
2017-11-25,39,117,2017-11-25,47,11,2017,12.611069362128488,14.467264708973374
2017-11-25,408,73,2017-11-25,47,11,2017,0.1585758394240025,1.413279362481754
2017-11-25,605,127,2017-11-25,47,11,2017,384.9318865415253,505.7901924393635
2017-11-25,762,127,2017-11-25,47,11,2017,310.9545096203348,363.34185750607946
2017-11-25,221,73,2017-11-25,47,11,2017,0.0,4.5032042736629805
2017-11-25,221,117,2017-11-25,47,11,2017,7.112396517331865,25.029003521030653
2017-11-25,252,73,2017-11-25,47,11,2017,0.0,4.097866632009042
2017-11-25,1883,117,2017-11-25,47,11,2017,0.0,0.08961600544602948
2017-11-25,109,117,2017-11-25,47,11,2017,1.0156480617216674,1.956139438024945
2017-11-25,22,88,2017-11-25,47,11,2017,559.5617024305014,653.1742798056438
2017-11-25,110,117,2017-11-25,47,11,2017,4.817972548110826,2.7614123380257913
2017-11-25,132,117,2017-11-25,47,11,2017,204.6613469055032,156.5137973837971
2017-11-25,65,117,2017-11-25,47,11,2017,5.8653993351679645,3.0491686959384854
2017-11-25,301,73,2017-11-25,47,11,2017,0.0,0.8259290714689029
2017-11-25,723,127,2017-11-25,47,11,2017,161.42098870328726,279.37591080766344
2017-11-25,429,127,2017-11-25,47,11,2017,1497.0982928520868,1842.9768218488687
2017-11-25,61,88,2017-11-25,47,11,2017,556.1991955027552,617.9877099075219
2017-11-25,724,127,2017-11-25,47,11,2017,682.8034127284999,881.4698619930931
2017-11-25,276,73,2017-11-25,47,11,2017,11.436845460982818,9.045893613555286
2017-11-25,1607,88,2017-11-25,47,11,2017,123.46606809886696,146.08934266518906
2017-11-25,1882,88,2017-11-25,47,11,2017,0.0,0.0
2017-11-25,264,73,2017-11-25,47,11,2017,111.78198415477418,155.10997219210267
2017-11-25,16,88,2017-11-25,47,11,2017,394.3454250506142,451.9061174362787
2017-11-25,336,73,2017-11-25,47,11,2017,9.179602600404282,5.01071051727046
2017-11-25,834,73,2017-11-25,47,11,2017,8.283736753383144,6.84338371241355
2017-11-25,219,88,2017-11-25,47,11,2017,374.0441774543396,474.81411825905286
2017-11-25,90,117,2017-11-25,47,11,2017,40.38821757157864,33.01245489186311
2017-11-25,74,127,2017-11-25,47,11,2017,723.935570260182,921.3384179745129
2017-11-25,425,127,2017-11-25,47,11,2017,0.0,1.1877298594132453
2017-11-25,37,127,2017-11-25,47,11,2017,824.4847284024057,974.275259760604
2017-11-25,1611,73,2017-11-25,47,11,2017,12.103245331267656,21.88616703216586
2017-11-25,149,88,2017-11-25,47,11,2017,356.55570932772287,362.59787782256944
2017-11-25,437,73,2017-11-25,47,11,2017,0.0,0.0
2017-11-25,30,117,2017-11-25,47,11,2017,140.2290279260748,96.66468560317435
2017-11-25,60,127,2017-11-25,47,11,2017,619.8907523946137,860.1601742743518
2017-11-25,22,117,2017-11-25,47,11,2017,13.59398533675462,8.834943256905893
2017-11-25,553,127,2017-11-25,47,11,2017,929.9796095368102,1270.00027870101
2017-11-25,216,73,2017-11-25,47,11,2017,441.9406952825877,499.2743620433918
2017-11-25,99,88,2017-11-25,47,11,2017,418.9796128659495,496.8207266602401
2017-11-25,610,127,2017-11-25,47,11,2017,268.19941255399146,416.49284815369083
2017-11-25,70,73,2017-11-25,47,11,2017,84.68362948671096,97.31209770096062
2017-11-25,17,88,2017-11-25,47,11,2017,1424.7651471797533,1676.7895063252433
2017-11-25,1375,117,2017-11-25,47,11,2017,42.46940629379867,35.32959667735834
2017-11-25,189,127,2017-11-25,47,11,2017,2825.775134624246,3332.931587426498
2017-11-25,61,117,2017-11-25,47,11,2017,2.25342941353828,1.6229395028825269
2017-11-25,723,73,2017-11-25,47,11,2017,0.0,0.0
2017-11-25,1501,73,2017-11-25,47,11,2017,5.494859397756367,1.7706311288791303
2017-11-25,477,117,2017-11-25,47,11,2017,3.811222529483091,2.718034377942873
2017-11-25,218,73,2017-11-25,47,11,2017,0.1588936266773572,1.3737942962524305
2017-11-25,425,117,2017-11-25,47,11,2017,0.0,0.0
